date,Country,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,vaccine,total_vaccinations
2021-12-05,Ecuador,South America,2453,528590,262,33447,Pfizer-BioNTech,7558582
2021-12-05,Ecuador,South America,2453,528590,262,33447,Sinovac,14505778
2021-12-12,Ecuador,South America,3840,532430,101,33548,CanSino,454576
2021-12-12,Ecuador,South America,3840,532430,101,33548,AstraZeneca,3278397
2021-12-12,Ecuador,South America,3840,532430,101,33548,Pfizer-BioNTech,7663875
2021-12-12,Ecuador,South America,3840,532430,101,33548,Sinovac,14760157
2021-12-19,Ecuador,South America,3699,536129,45,33593,CanSino,462381
2021-12-19,Ecuador,South America,3699,536129,45,33593,AstraZeneca,3452438
2021-12-19,Ecuador,South America,3699,536129,45,33593,Pfizer-BioNTech,7807033
2021-12-19,Ecuador,South America,3699,536129,45,33593,Sinovac,15104034
2021-12-26,Ecuador,South America,5239,541368,54,33647,CanSino,468131
2021-12-26,Ecuador,South America,5239,541368,54,33647,AstraZeneca,3580578
2021-12-26,Ecuador,South America,5239,541368,54,33647,Pfizer-BioNTech,7882709
2021-12-26,Ecuador,South America,5239,541368,54,33647,Sinovac,15281901
2022-01-02,Ecuador,South America,8050,549418,34,33681,CanSino,476977
2022-01-02,Ecuador,South America,8050,549418,34,33681,AstraZeneca,3724893
2022-01-02,Ecuador,South America,8050,549418,34,33681,Pfizer-BioNTech,7967498
2022-01-02,Ecuador,South America,8050,549418,34,33681,Sinovac,15404774
2022-01-09,Ecuador,South America,11867,561285,21,33702,CanSino,494678
2022-01-09,Ecuador,South America,11867,561285,21,33702,AstraZeneca,4028882
2022-01-09,Ecuador,South America,11867,561285,21,33702,Pfizer-BioNTech,8163050
2022-01-09,Ecuador,South America,11867,561285,21,33702,Sinovac,15528050
2022-01-16,Ecuador,South America,41657,602942,504,34206,CanSino,518050
2022-01-16,Ecuador,South America,41657,602942,504,34206,AstraZeneca,4429469
2022-01-16,Ecuador,South America,41657,602942,504,34206,Pfizer-BioNTech,8370956
2022-01-16,Ecuador,South America,41657,602942,504,34206,Sinovac,15676257
2022-01-23,Ecuador,South America,61722,664664,81,34287,CanSino,530420
2022-01-23,Ecuador,South America,61722,664664,81,34287,AstraZeneca,4778869
2022-01-23,Ecuador,South America,61722,664664,81,34287,Pfizer-BioNTech,8496025
2022-01-23,Ecuador,South America,61722,664664,81,34287,Sinovac,15759476
2020-12-27,France,Europe,83888,2338258,3119,63534,Pfizer-BioNTech,593
2021-01-03,France,Europe,88948,2427206,2915,66449,Pfizer-BioNTech,4250
2021-01-10,France,Europe,122263,2549469,3429,69878,Pfizer-BioNTech,109143
2021-01-17,France,Europe,118842,2668311,3454,73332,Moderna,2484
2021-01-17,France,Europe,118842,2668311,3454,73332,Pfizer-BioNTech,457145
2021-01-24,France,Europe,130149,2798460,3414,76746,Moderna,27840
2021-01-24,France,Europe,130149,2798460,3414,76746,Pfizer-BioNTech,1114099
2021-01-31,France,Europe,132624,2931084,3159,79905,Moderna,47366
2021-01-31,France,Europe,132624,2931084,3159,79905,Pfizer-BioNTech,1678829
2021-02-07,France,Europe,128451,3059535,3069,82974,Moderna,72380
2021-02-07,France,Europe,128451,3059535,3069,82974,AstraZeneca,3125
2021-02-07,France,Europe,128451,3059535,3069,82974,Pfizer-BioNTech,2230722
2021-02-14,France,Europe,110436,3169971,2892,85866,Moderna,122112
2021-02-14,France,Europe,110436,3169971,2892,85866,AstraZeneca,54034
2021-02-14,France,Europe,110436,3169971,2892,85866,Pfizer-BioNTech,2903285
2021-02-21,France,Europe,117551,3287522,2516,88382,Moderna,170139
2021-02-21,France,Europe,117551,3287522,2516,88382,AstraZeneca,121434
2021-02-21,France,Europe,117551,3287522,2516,88382,Pfizer-BioNTech,3607915
2021-02-28,France,Europe,127696,3415218,2151,90533,Moderna,213860
2021-02-28,France,Europe,127696,3415218,2151,90533,AstraZeneca,300360
2021-02-28,France,Europe,127696,3415218,2151,90533,Pfizer-BioNTech,4235678
2021-03-07,France,Europe,124259,3539477,2033,92566,Moderna,278770
2021-03-07,France,Europe,124259,3539477,2033,92566,AstraZeneca,784832
2021-03-07,France,Europe,124259,3539477,2033,92566,Pfizer-BioNTech,5003352
2021-03-14,France,Europe,142978,3682455,1872,94438,Moderna,375878
2021-03-14,France,Europe,142978,3682455,1872,94438,AstraZeneca,1445165
2021-03-14,France,Europe,142978,3682455,1872,94438,Pfizer-BioNTech,5836201
2021-03-21,France,Europe,183823,3866278,1799,96237,Moderna,536735
2021-03-21,France,Europe,183823,3866278,1799,96237,AstraZeneca,1642675
2021-03-21,France,Europe,183823,3866278,1799,96237,Pfizer-BioNTech,6749689
2021-03-28,France,Europe,223964,4090242,1834,98071,Moderna,704309
2021-03-28,France,Europe,223964,4090242,1834,98071,AstraZeneca,2246671
2021-03-28,France,Europe,223964,4090242,1834,98071,Pfizer-BioNTech,7837602
2021-04-04,France,Europe,242407,4332649,1959,100030,Moderna,904100
2021-04-04,France,Europe,242407,4332649,1959,100030,AstraZeneca,2670547
2021-04-04,France,Europe,242407,4332649,1959,100030,Pfizer-BioNTech,9206303
2021-04-11,France,Europe,203218,4535867,2120,102150,Moderna,1118487
2021-04-11,France,Europe,203218,4535867,2120,102150,AstraZeneca,3061892
2021-04-11,France,Europe,203218,4535867,2120,102150,Pfizer-BioNTech,10746685
2021-04-18,France,Europe,202154,4738021,1967,104117,Moderna,1356723
2021-04-18,France,Europe,202154,4738021,1967,104117,AstraZeneca,3538318
2021-04-18,France,Europe,202154,4738021,1967,104117,Pfizer-BioNTech,12608157
2021-04-25,France,Europe,179462,4917483,2062,106179,Johnson&Johnson,5787
2021-04-25,France,Europe,179462,4917483,2062,106179,Moderna,1630002
2021-04-25,France,Europe,179462,4917483,2062,106179,AstraZeneca,3820652
2021-04-25,France,Europe,179462,4917483,2062,106179,Pfizer-BioNTech,14607646
2021-05-02,France,Europe,142908,5060391,1954,108133,Johnson&Johnson,65792
2021-05-02,France,Europe,142908,5060391,1954,108133,Moderna,1906196
2021-05-02,France,Europe,142908,5060391,1954,108133,AstraZeneca,4038383
2021-05-02,France,Europe,142908,5060391,1954,108133,Pfizer-BioNTech,16849474
2021-05-09,France,Europe,106629,5167020,1533,109666,Johnson&Johnson,119026
2021-05-09,France,Europe,106629,5167020,1533,109666,Moderna,2210284
2021-05-09,France,Europe,106629,5167020,1533,109666,AstraZeneca,4264230
2021-05-09,France,Europe,106629,5167020,1533,109666,Pfizer-BioNTech,19535594
2021-05-16,France,Europe,80870,5247890,1189,110855,Johnson&Johnson,164239
2021-05-16,France,Europe,80870,5247890,1189,110855,Moderna,2650967
2021-05-16,France,Europe,80870,5247890,1189,110855,AstraZeneca,4466801
2021-05-16,France,Europe,80870,5247890,1189,110855,Pfizer-BioNTech,22432710
2021-05-23,France,Europe,83455,5331345,940,111795,Johnson&Johnson,211021
2021-05-23,France,Europe,83455,5331345,940,111795,Moderna,3098358
2021-05-23,France,Europe,83455,5331345,940,111795,AstraZeneca,4764441
2021-05-23,France,Europe,83455,5331345,940,111795,Pfizer-BioNTech,25336357
2021-05-30,France,Europe,60391,5391736,772,112567,Johnson&Johnson,280838
2021-05-30,France,Europe,60391,5391736,772,112567,Moderna,3308280
2021-05-30,France,Europe,60391,5391736,772,112567,AstraZeneca,5139622
2021-05-30,France,Europe,60391,5391736,772,112567,Pfizer-BioNTech,28122781
2021-06-06,France,Europe,46483,5438219,565,113132,Johnson&Johnson,381137
2021-06-06,France,Europe,46483,5438219,565,113132,Moderna,3713004
2021-06-06,France,Europe,46483,5438219,565,113132,AstraZeneca,5567366
2021-06-06,France,Europe,46483,5438219,565,113132,Pfizer-BioNTech,31250963
2021-06-13,France,Europe,27004,5465223,355,113487,Johnson&Johnson,458070
2021-06-13,France,Europe,27004,5465223,355,113487,Moderna,4094509
2021-06-13,France,Europe,27004,5465223,355,113487,AstraZeneca,5908872
2021-06-13,France,Europe,27004,5465223,355,113487,Pfizer-BioNTech,34514899
2021-06-20,France,Europe,14820,5480043,309,113796,Johnson&Johnson,514367
2021-06-20,France,Europe,14820,5480043,309,113796,Moderna,4459770
2021-06-20,France,Europe,14820,5480043,309,113796,AstraZeneca,6368473
2021-06-20,France,Europe,14820,5480043,309,113796,Pfizer-BioNTech,37731284
2021-06-27,France,Europe,10690,5490733,234,114030,Johnson&Johnson,559043
2021-06-27,France,Europe,10690,5490733,234,114030,Moderna,4949920
2021-06-27,France,Europe,10690,5490733,234,114030,AstraZeneca,6739165
2021-06-27,France,Europe,10690,5490733,234,114030,Pfizer-BioNTech,40930474
2021-07-04,France,Europe,13906,5504639,171,114201,Johnson&Johnson,600978
2021-07-04,France,Europe,13906,5504639,171,114201,Moderna,5432870
2021-07-04,France,Europe,13906,5504639,171,114201,AstraZeneca,7068342
2021-07-04,France,Europe,13906,5504639,171,114201,Pfizer-BioNTech,44214155
2021-07-11,France,Europe,23318,5527957,142,114343,Johnson&Johnson,645397
2021-07-11,France,Europe,23318,5527957,142,114343,Moderna,5765604
2021-07-11,France,Europe,23318,5527957,142,114343,AstraZeneca,7365316
2021-07-11,France,Europe,23318,5527957,142,114343,Pfizer-BioNTech,47514075
2021-07-18,France,Europe,46656,5574613,96,114439,Johnson&Johnson,720100
2021-07-18,France,Europe,46656,5574613,96,114439,Moderna,6197945
2021-07-18,France,Europe,46656,5574613,96,114439,AstraZeneca,7521208
2021-07-18,France,Europe,46656,5574613,96,114439,Pfizer-BioNTech,51189701
2021-07-25,France,Europe,118078,5692691,119,114558,Johnson&Johnson,815463
2021-07-25,France,Europe,118078,5692691,119,114558,Moderna,6718786
2021-07-25,France,Europe,118078,5692691,119,114558,AstraZeneca,7662137
2021-07-25,France,Europe,118078,5692691,119,114558,Pfizer-BioNTech,55232405
2021-08-01,France,Europe,143183,5835874,240,114798,Johnson&Johnson,891491
2021-08-01,France,Europe,143183,5835874,240,114798,Moderna,7229190
2021-08-01,France,Europe,143183,5835874,240,114798,AstraZeneca,7746237
2021-08-01,France,Europe,143183,5835874,240,114798,Pfizer-BioNTech,58939587
2021-08-08,France,Europe,147135,5983009,282,115080,Johnson&Johnson,946346
2021-08-08,France,Europe,147135,5983009,282,115080,Moderna,7670739
2021-08-08,France,Europe,147135,5983009,282,115080,AstraZeneca,7777588
2021-08-08,France,Europe,147135,5983009,282,115080,Pfizer-BioNTech,61989668
2021-08-15,France,Europe,150930,6133939,353,115433,Johnson&Johnson,990148
2021-08-15,France,Europe,150930,6133939,353,115433,Moderna,8066516
2021-08-15,France,Europe,150930,6133939,353,115433,AstraZeneca,7794510
2021-08-15,France,Europe,150930,6133939,353,115433,Pfizer-BioNTech,64696629
2021-08-22,France,Europe,133571,6267510,699,116132,Johnson&Johnson,1018432
2021-08-22,France,Europe,133571,6267510,699,116132,Moderna,8500080
2021-08-22,France,Europe,133571,6267510,699,116132,AstraZeneca,7803345
2021-08-22,France,Europe,133571,6267510,699,116132,Pfizer-BioNTech,67346177
2021-08-29,France,Europe,112124,6379634,464,116596,Johnson&Johnson,1038139
2021-08-29,France,Europe,112124,6379634,464,116596,Moderna,8958218
2021-08-29,France,Europe,112124,6379634,464,116596,AstraZeneca,7809449
2021-08-29,France,Europe,112124,6379634,464,116596,Pfizer-BioNTech,69886140
2021-09-05,France,Europe,85782,6465416,489,117085,Johnson&Johnson,1051314
2021-09-05,France,Europe,85782,6465416,489,117085,Moderna,9392889
2021-09-05,France,Europe,85782,6465416,489,117085,AstraZeneca,7813547
2021-09-05,France,Europe,85782,6465416,489,117085,Pfizer-BioNTech,72014574
2021-09-12,France,Europe,64820,6530236,437,117522,Johnson&Johnson,1059941
2021-09-12,France,Europe,64820,6530236,437,117522,Moderna,9748132
2021-09-12,France,Europe,64820,6530236,437,117522,AstraZeneca,7816578
2021-09-12,France,Europe,64820,6530236,437,117522,Pfizer-BioNTech,73457118
2021-09-19,France,Europe,46736,6576972,386,117908,Johnson&Johnson,1066560
2021-09-19,France,Europe,46736,6576972,386,117908,Moderna,10059596
2021-09-19,France,Europe,46736,6576972,386,117908,AstraZeneca,7818751
2021-09-19,France,Europe,46736,6576972,386,117908,Pfizer-BioNTech,74687979
2021-09-26,France,Europe,36114,6613086,331,118239,Johnson&Johnson,1069116
2021-09-26,France,Europe,36114,6613086,331,118239,Moderna,10326193
2021-09-26,France,Europe,36114,6613086,331,118239,AstraZeneca,7820612
2021-09-26,France,Europe,36114,6613086,331,118239,Pfizer-BioNTech,75687367
2021-10-03,France,Europe,30916,6644002,276,118515,Johnson&Johnson,1071235
2021-10-03,France,Europe,30916,6644002,276,118515,Moderna,10568686
2021-10-03,France,Europe,30916,6644002,276,118515,AstraZeneca,7822104
2021-10-03,France,Europe,30916,6644002,276,118515,Pfizer-BioNTech,76505557
2021-10-10,France,Europe,26346,6670348,191,118706,Johnson&Johnson,1073117
2021-10-10,France,Europe,26346,6670348,191,118706,Moderna,10804813
2021-10-10,France,Europe,26346,6670348,191,118706,AstraZeneca,7823137
2021-10-10,France,Europe,26346,6670348,191,118706,Pfizer-BioNTech,77273967
2021-10-17,France,Europe,31095,6701443,175,118881,Johnson&Johnson,1074755
2021-10-17,France,Europe,31095,6701443,175,118881,Moderna,11016825
2021-10-17,France,Europe,31095,6701443,175,118881,AstraZeneca,7824056
2021-10-17,France,Europe,31095,6701443,175,118881,Pfizer-BioNTech,78023219
2021-10-24,France,Europe,34241,6735684,179,119060,Johnson&Johnson,1076176
2021-10-24,France,Europe,34241,6735684,179,119060,Moderna,11113246
2021-10-24,France,Europe,34241,6735684,179,119060,AstraZeneca,7824969
2021-10-24,France,Europe,34241,6735684,179,119060,Pfizer-BioNTech,78876631
2021-10-31,France,Europe,38425,6774109,177,119237,Johnson&Johnson,1077397
2021-10-31,France,Europe,38425,6774109,177,119237,Moderna,11188452
2021-10-31,France,Europe,38425,6774109,177,119237,AstraZeneca,7825950
2021-10-31,France,Europe,38425,6774109,177,119237,Pfizer-BioNTech,79735469
2021-11-07,France,Europe,48057,6822166,212,119449,Johnson&Johnson,1078313
2021-11-07,France,Europe,48057,6822166,212,119449,Moderna,11253448
2021-11-07,France,Europe,48057,6822166,212,119449,AstraZeneca,7826650
2021-11-07,France,Europe,48057,6822166,212,119449,Pfizer-BioNTech,80566774
2021-11-14,France,Europe,66361,6888527,233,119682,Johnson&Johnson,1079149
2021-11-14,France,Europe,66361,6888527,233,119682,Moderna,11319989
2021-11-14,France,Europe,66361,6888527,233,119682,AstraZeneca,7827549
2021-11-14,France,Europe,66361,6888527,233,119682,Pfizer-BioNTech,81623721
2021-11-21,France,Europe,119701,7008228,317,119999,Johnson&Johnson,1079903
2021-11-21,France,Europe,119701,7008228,317,119999,Moderna,11411251
2021-11-21,France,Europe,119701,7008228,317,119999,AstraZeneca,7828775
2021-11-21,France,Europe,119701,7008228,317,119999,Pfizer-BioNTech,83077331
2021-11-28,France,Europe,195222,7203450,454,120453,Johnson&Johnson,1080640
2021-11-28,France,Europe,195222,7203450,454,120453,Moderna,11518617
2021-11-28,France,Europe,195222,7203450,454,120453,AstraZeneca,7830559
2021-11-28,France,Europe,195222,7203450,454,120453,Pfizer-BioNTech,84992733
2021-12-05,France,Europe,288799,7492249,619,121072,Johnson&Johnson,1081504
2021-12-05,France,Europe,288799,7492249,619,121072,Moderna,11783704
2021-12-05,France,Europe,288799,7492249,619,121072,AstraZeneca,7833454
2021-12-05,France,Europe,288799,7492249,619,121072,Pfizer-BioNTech,88134418
2021-12-12,France,Europe,337285,7829534,903,121975,Johnson&Johnson,1082227
2021-12-12,France,Europe,337285,7829534,903,121975,Moderna,12800362
2021-12-12,France,Europe,337285,7829534,903,121975,AstraZeneca,7837052
2021-12-12,France,Europe,337285,7829534,903,121975,Pfizer-BioNTech,91534602
2021-12-19,France,Europe,360652,8190186,1033,123008,Johnson&Johnson,1082886
2021-12-19,France,Europe,360652,8190186,1033,123008,Moderna,14816765
2021-12-19,France,Europe,360652,8190186,1033,123008,AstraZeneca,7841472
2021-12-19,France,Europe,360652,8190186,1033,123008,Pfizer-BioNTech,94629245
2021-12-26,France,Europe,519740,8709926,1157,124165,Johnson&Johnson,1083284
2021-12-26,France,Europe,519740,8709926,1157,124165,Moderna,16129692
2021-12-26,France,Europe,519740,8709926,1157,124165,AstraZeneca,7844912
2021-12-26,France,Europe,519740,8709926,1157,124165,Pfizer-BioNTech,96359747
2022-01-02,France,Europe,1140724,9850650,1315,125480,Johnson&Johnson,1083659
2022-01-02,France,Europe,1140724,9850650,1315,125480,Moderna,17347635
2022-01-02,France,Europe,1140724,9850650,1315,125480,AstraZeneca,7847712
2022-01-02,France,Europe,1140724,9850650,1315,125480,Pfizer-BioNTech,97792682
2022-01-09,France,Europe,1726217,11576867,1484,126964,Johnson&Johnson,1084066
2022-01-09,France,Europe,1726217,11576867,1484,126964,Moderna,19532827
2022-01-09,France,Europe,1726217,11576867,1484,126964,AstraZeneca,7851076
2022-01-09,France,Europe,1726217,11576867,1484,126964,Pfizer-BioNTech,100094905
2022-01-16,France,Europe,1961912,13538779,1499,128463,Johnson&Johnson,1084452
2022-01-16,France,Europe,1961912,13538779,1499,128463,Moderna,21144199
2022-01-16,France,Europe,1961912,13538779,1499,128463,AstraZeneca,7853925
2022-01-16,France,Europe,1961912,13538779,1499,128463,Pfizer-BioNTech,102207186
2022-01-23,France,Europe,2417043,15955822,1658,130121,Johnson&Johnson,1084753
2022-01-23,France,Europe,2417043,15955822,1658,130121,Moderna,22017403
2022-01-23,France,Europe,2417043,15955822,1658,130121,AstraZeneca,7856154
2022-01-23,France,Europe,2417043,15955822,1658,130121,Pfizer-BioNTech,103743361
2022-01-30,France,Europe,2329374,18285196,1933,132054,Johnson&Johnson,1085010
2022-01-30,France,Europe,2329374,18285196,1933,132054,Moderna,22544498
2022-01-30,France,Europe,2329374,18285196,1933,132054,AstraZeneca,7857147
2022-01-30,France,Europe,2329374,18285196,1933,132054,Pfizer-BioNTech,105030149
2022-02-06,France,Europe,1707588,19992784,1996,134050,Johnson&Johnson,1085217
2022-02-06,France,Europe,1707588,19992784,1996,134050,Moderna,22901026
2022-02-06,France,Europe,1707588,19992784,1996,134050,AstraZeneca,7857763
2022-02-06,France,Europe,1707588,19992784,1996,134050,Pfizer-BioNTech,106116273
2022-02-13,France,Europe,958639,20951423,1988,136038,Johnson&Johnson,1085450
2022-02-13,France,Europe,958639,20951423,1988,136038,Moderna,23200945
2022-02-13,France,Europe,958639,20951423,1988,136038,AstraZeneca,7857852
2022-02-13,France,Europe,958639,20951423,1988,136038,Pfizer-BioNTech,107159063
2022-02-20,France,Europe,565947,21517370,1745,137783,Johnson&Johnson,1085608
2022-02-20,France,Europe,565947,21517370,1745,137783,Moderna,23363643
2022-02-20,France,Europe,565947,21517370,1745,137783,AstraZeneca,7857852
2022-02-20,France,Europe,565947,21517370,1745,137783,Pfizer-BioNTech,107929924
2022-02-27,France,Europe,393549,21910919,1331,139114,Johnson&Johnson,1085755
2022-02-27,France,Europe,393549,21910919,1331,139114,Moderna,23433805
2022-02-27,France,Europe,393549,21910919,1331,139114,AstraZeneca,7857854
2022-02-27,France,Europe,393549,21910919,1331,139114,Pfizer-BioNTech,108366669
2022-03-06,France,Europe,348284,22259203,1094,140208,Johnson&Johnson,1085838
2022-03-06,France,Europe,348284,22259203,1094,140208,Moderna,23471837
2022-03-06,France,Europe,348284,22259203,1094,140208,AstraZeneca,7857857
2022-03-06,France,Europe,348284,22259203,1094,140208,Pfizer-BioNTech,108640739
2022-03-13,France,Europe,419228,22678431,820,141028,Johnson&Johnson,1085910
2022-03-13,France,Europe,419228,22678431,820,141028,Moderna,23489806
2022-03-13,France,Europe,419228,22678431,820,141028,AstraZeneca,7857858
2022-03-13,France,Europe,419228,22678431,820,141028,Pfizer-BioNTech,108788119
2022-03-20,France,Europe,586328,23264759,792,141820,Johnson&Johnson,1085935
2022-03-20,France,Europe,586328,23264759,792,141820,Moderna,23509813
2022-03-20,France,Europe,586328,23264759,792,141820,AstraZeneca,7857859
2022-03-20,France,Europe,586328,23264759,792,141820,Pfizer-BioNTech,108959363
2022-03-27,France,Europe,851993,24116752,727,142547,Johnson&Johnson,1085966
2022-03-27,France,Europe,851993,24116752,727,142547,Moderna,23532213
2022-03-27,France,Europe,851993,24116752,727,142547,AstraZeneca,7857861
2022-03-27,France,Europe,851993,24116752,727,142547,Pfizer-BioNTech,109160354
2020-12-27,Germany,Europe,138828,1660178,5728,47009,Johnson&Johnson,0
2020-12-27,Germany,Europe,138828,1660178,5728,47009,Moderna,8
2020-12-27,Germany,Europe,138828,1660178,5728,47009,Novavax,0
2020-12-27,Germany,Europe,138828,1660178,5728,47009,AstraZeneca,1
2020-12-27,Germany,Europe,138828,1660178,5728,47009,Pfizer-BioNTech,24367
2021-01-03,Germany,Europe,122953,1783131,5744,52753,Johnson&Johnson,4
2021-01-03,Germany,Europe,122953,1783131,5744,52753,Moderna,40
2021-01-03,Germany,Europe,122953,1783131,5744,52753,Novavax,0
